FULL SYSTEM TEST
---------------
Populating A and B...
Calculating reference values of C...
CWRITE: low word, high word, address 0 | 0 @300 @308
data word val, addr: 453ec7ae950d75c7 | 238
data word val, addr: 8d8e54708be3c3a8 | 100
data word val, addr: 5024e9bdb9ac9596 | 200
data word val, addr: 8028ab9f235f71ed | 108
data word val, addr: 62625faeedf387ef | 208
data word val, addr: 29f9a2271def29a2 | 110
data word val, addr: 89487623df2c2190 | 210
data word val, addr: 235c71e3e40fb87e | 118
data word val, addr: c8ab366608b42808 | 218
data word val, addr: 5ab8e871149147f | 120
data word val, addr: c3e685e17d8f4b6e | 220
data word val, addr: 49c7ebda3c4255b7 | 128
data word val, addr: 21164ea56deda9e5 | 228
data word val, addr: fa2fbb1f83c0ea5a | 130
data word val, addr: dbdc61812924a635 | 230
data word val, addr: 82cbdc0d7ee3d2ee | 138
data word val, addr: 6bbcc8788fa2fefb | 238
low word, high word, address efc35fec6c90acc | b0ab8f6a037f033 @300 @308
low word, high word, address 2815186255856e7b | a760fc9f5317a37b @310 @318
low word, high word, address 5200e75302bd8da | 2fa7bca1b0fc8ccb @320 @328
low word, high word, address 9212b4ba880984d2 | 172c04c79087c60c @330 @338
low word, high word, address da8c898ab6660f37 | d4525f897336c7bc @340 @348
low word, high word, address ef358fcd4351e387 | 97d5ad9b2e1672a6 @350 @358
low word, high word, address 709421920cba409d | 9cc5844b9603e66f @360 @368
low word, high word, address 9697988a01843274 | a78fd6b7501fc38a @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
data word val, addr: d93ca61bd495f399 | 100
data word val, addr: 2d04cf3e79df6563 | 200
data word val, addr: 58a9a3b085a21fcf | 108
data word val, addr: af28c41e23319175 | 208
data word val, addr: a96bb3f0b3e74b34 | 110
data word val, addr: 9b9cc5acfed3ea32 | 210
data word val, addr: 62bdf3723396dca7 | 118
data word val, addr: a9bc26d432c7cc9c | 218
data word val, addr: 3435dce9cffef2a1 | 120
data word val, addr: aba99a57f0d68bdd | 220
data word val, addr: dbaca173d7151b3c | 128
data word val, addr: 5f587e06ab903977 | 228
data word val, addr: d3ae53ad3bb91357 | 130
data word val, addr: ebe4dae43c1ae364 | 230
data word val, addr: 364a80c005b53ffe | 138
data word val, addr: f90c15b0b99aeed9 | 238
data word val, addr: 621b3a3407a1ab9e | 100
data word val, addr: 8e9cc33c15e2c05f | 200
data word val, addr: 1e9ccb367176999e | 108
data word val, addr: 22b22509291b9c25 | 208
data word val, addr: 81051f2152df7f7d | 110
data word val, addr: f9bcc65eea88d3b7 | 210
data word val, addr: 7c7b4f820f4ddca7 | 118
data word val, addr: d8d95584213ca60c | 218
data word val, addr: 792fc69b1d22c49c | 120
data word val, addr: fdfc4ef30c1d93c4 | 220
data word val, addr: 536e4bf815d6fe9f | 128
data word val, addr: d2c4065596bd2039 | 228
data word val, addr: db92eced8f51ee80 | 130
data word val, addr: e9bd69372ba2dbb1 | 230
data word val, addr: e299e1da64a0c702 | 138
data word val, addr: af125280bb157226 | 238
data word val, addr: f75891d5eec158c2 | 100
data word val, addr: 2b89148cc3c215da | 200
data word val, addr: 4de9a951a4739907 | 108
data word val, addr: da0c1b408de4d89f | 208
data word val, addr: 3f1dbe7afa030fd7 | 110
data word val, addr: a28bc781a0507a44 | 210
data word val, addr: dabea6bc0f645e10 | 118
data word val, addr: 41a24a53fcce587a | 218
data word val, addr: ccf506e44fd8d65a | 120
data word val, addr: 2b6563efc0844da6 | 220
data word val, addr: 33247ad9dfc15c76 | 128
data word val, addr: 9c5c09387f90325b | 228
data word val, addr: 4c4c9c3574d7f5e9 | 130
data word val, addr: 9e5bc2137ee72a07 | 230
data word val, addr: e4ec04764eb6575c | 138
data word val, addr: 25138f2fb18b6839 | 238
data word val, addr: 76da7da668726506 | 100
data word val, addr: 52f7287ad87446f8 | 200
data word val, addr: 4c1f8643fa8b8b1d | 108
data word val, addr: dfb3f7badd30942c | 208
data word val, addr: 85234c466361f504 | 110
data word val, addr: 92920be6f700dc5f | 210
data word val, addr: 5d1e31bfd532fc94 | 118
data word val, addr: 707767fcc98e7102 | 218
data word val, addr: e9804d6acf3a3ea6 | 120
data word val, addr: 96874d9f266eebf0 | 220
data word val, addr: 7d946064f9422d45 | 128
data word val, addr: bd2a0245ad84ec40 | 228
data word val, addr: 14b9899897e58e9a | 130
data word val, addr: 293044abc4b66585 | 230
data word val, addr: 677b5c363bf732da | 138
data word val, addr: 76d7345a7e52f5bd | 238
data word val, addr: cb5062fa53faf535 | 100
data word val, addr: 6f0dd1a60efb4b1f | 200
data word val, addr: 2f25d03cf90550e1 | 108
data word val, addr: a51097f8bf805096 | 208
data word val, addr: 9ab938e31357b99b | 110
data word val, addr: 96d55f9a144f2f05 | 210
data word val, addr: 89f003e4414cd306 | 118
data word val, addr: 1b9288010e31e10f | 218
data word val, addr: 3a8ce6314c6834b1 | 120
data word val, addr: f53e3eef628a2f3d | 220
data word val, addr: 60e9eff7190e9522 | 128
data word val, addr: bc1494a1e247600 | 228
data word val, addr: 1c3fd50432ba4754 | 130
data word val, addr: aa26359ea58b992c | 230
data word val, addr: 644e52878f9bea61 | 138
data word val, addr: d3623c5ed3c378d1 | 238
data word val, addr: 3f3068a979dfd7e | 100
data word val, addr: e3d77e119625909f | 200
data word val, addr: 5c00dc1654385585 | 108
data word val, addr: 7ee425b7704ad011 | 208
data word val, addr: 2533eb0819592235 | 110
data word val, addr: 96cac10efef05bf8 | 210
data word val, addr: ad5c8de17d146695 | 118
data word val, addr: 8f7236f8e2c28d0 | 218
data word val, addr: 3d66d7e15353fcc3 | 120
data word val, addr: dbe04178d04f5619 | 220
data word val, addr: aa66070b524fcb55 | 128
data word val, addr: f6b096cc70ec2e5b | 228
data word val, addr: 3e040c601548455c | 130
data word val, addr: 8c1e33b11c76d5a2 | 230
data word val, addr: d14a33feae2d2564 | 138
data word val, addr: 710bf92f34a38391 | 238
data word val, addr: fe54ac58175d20ca | 100
data word val, addr: 837f3ad0aa4cc7ae | 200
data word val, addr: b95984536aa1b68f | 108
data word val, addr: 222d1fa7f4b88ba9 | 208
data word val, addr: 49dd78512f146d85 | 110
data word val, addr: fb9f64195b0733f1 | 210
data word val, addr: 6c5a6df67a64cda5 | 118
data word val, addr: 595e4ac7500995d6 | 218
data word val, addr: 1d2cd4039f42283 | 120
data word val, addr: dfb98e309bccdce3 | 220
data word val, addr: b0e84a1855b56bde | 128
data word val, addr: 80c7dc7c78dad64e | 228
data word val, addr: 9e4d948556c0842a | 130
data word val, addr: 16c7c9cc3e8905ba | 230
data word val, addr: dc12736687f64359 | 138
data word val, addr: 5fcb3c1a08db8bb5 | 238
data word val, addr: 8d8e54708be3c3a8 | 100
data word val, addr: 8ceaefb0374126ad | 200
data word val, addr: 8028ab9f235f71ed | 108
data word val, addr: bfda6453aed56e16 | 208
data word val, addr: 29f9a2271def29a2 | 110
data word val, addr: 10bcd36ad2452cbf | 210
data word val, addr: 235c71e3e40fb87e | 118
data word val, addr: bae7d7269e776315 | 218
data word val, addr: 5ab8e871149147f | 120
data word val, addr: 7f04744fc833c08b | 220
data word val, addr: 49c7ebda3c4255b7 | 128
data word val, addr: 38e74b9726b0581a | 228
data word val, addr: fa2fbb1f83c0ea5a | 130
data word val, addr: 996f9b4352815f59 | 230
data word val, addr: 82cbdc0d7ee3d2ee | 138
data word val, addr: 77ca8ea64fef3e04 | 238
low word, high word, address 9b3805478a884623 | 3db604be067e9ceb @300 @308
low word, high word, address 58b858893acdec66 | a3f8d6737452aab3 @310 @318
low word, high word, address 37794aaeed0b8ec8 | d82411720c16cf37 @320 @328
low word, high word, address 5298f4a1ebb24324 | e8cac02129c45d1c @330 @338
low word, high word, address 588ac3b0436b5fb | 3241835c0b555a3 @340 @348
low word, high word, address d0be983ef05e0084 | 13326c3b3839d55a @350 @358
low word, high word, address 611aa1e1a9e2921c | 2dab49a192583fc9 @360 @368
low word, high word, address 2cfe595de7236fc9 | 60bb6238a94cc5f0 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
data word val, addr: d93ca61bd495f399 | 100
data word val, addr: 6f468a8c9d503c11 | 200
data word val, addr: 58a9a3b085a21fcf | 108
data word val, addr: e43a4f0ef25bbf9d | 208
data word val, addr: a96bb3f0b3e74b34 | 110
data word val, addr: 7ca7d0a8334faec5 | 210
data word val, addr: 62bdf3723396dca7 | 118
data word val, addr: 61ac559728052b5e | 218
data word val, addr: 3435dce9cffef2a1 | 120
data word val, addr: 781fdfb7db7664a0 | 220
data word val, addr: dbaca173d7151b3c | 128
data word val, addr: c6310ab209de14d7 | 228
data word val, addr: d3ae53ad3bb91357 | 130
data word val, addr: 90a3b0b240c3382 | 230
data word val, addr: 364a80c005b53ffe | 138
data word val, addr: 8e02efc18157b22a | 238
data word val, addr: 621b3a3407a1ab9e | 100
data word val, addr: cb8e230c3f405685 | 200
data word val, addr: 1e9ccb367176999e | 108
data word val, addr: 4da496b89fd2771d | 208
data word val, addr: 81051f2152df7f7d | 110
data word val, addr: f7c1da4a50eada9f | 210
data word val, addr: 7c7b4f820f4ddca7 | 118
data word val, addr: f54987f9df4e9ca9 | 218
data word val, addr: 792fc69b1d22c49c | 120
data word val, addr: 7595711e42f0986 | 220
data word val, addr: 536e4bf815d6fe9f | 128
data word val, addr: 66b50d05ec191c5f | 228
data word val, addr: db92eced8f51ee80 | 130
data word val, addr: 421b72dabf92e41d | 230
data word val, addr: e299e1da64a0c702 | 138
data word val, addr: bbd2eda4b3edb892 | 238
data word val, addr: f75891d5eec158c2 | 100
data word val, addr: a8205f22357fe4ef | 200
data word val, addr: 4de9a951a4739907 | 108
data word val, addr: b46fb1d9eaafa189 | 208
data word val, addr: 3f1dbe7afa030fd7 | 110
data word val, addr: 947b076010a2ad9e | 210
data word val, addr: dabea6bc0f645e10 | 118
data word val, addr: 79a2a503146d117f | 218
data word val, addr: ccf506e44fd8d65a | 120
data word val, addr: fccd15c09a739b72 | 220
data word val, addr: 33247ad9dfc15c76 | 128
data word val, addr: 23ca2856d040499b | 228
data word val, addr: 4c4c9c3574d7f5e9 | 130
data word val, addr: c8e9252b76d4e801 | 230
data word val, addr: e4ec04764eb6575c | 138
data word val, addr: ce07a651986c55c | 238
data word val, addr: 76da7da668726506 | 100
data word val, addr: d857e3916edac6fc | 200
data word val, addr: 4c1f8643fa8b8b1d | 108
data word val, addr: 37081f7ff545a68f | 208
data word val, addr: 85234c466361f504 | 110
data word val, addr: 7fc8da097842fcea | 210
data word val, addr: 5d1e31bfd532fc94 | 118
data word val, addr: 81204072f1b51252 | 218
data word val, addr: e9804d6acf3a3ea6 | 120
data word val, addr: 2f4b6d692b67527d | 220
data word val, addr: 7d946064f9422d45 | 128
data word val, addr: a69641c2cca708fb | 228
data word val, addr: 14b9899897e58e9a | 130
data word val, addr: d9f9238f2100a263 | 230
data word val, addr: 677b5c363bf732da | 138
data word val, addr: 25ae573162829b82 | 238
data word val, addr: cb5062fa53faf535 | 100
data word val, addr: 9380144c6a7321ac | 200
data word val, addr: 2f25d03cf90550e1 | 108
data word val, addr: 79070442ce0e6acc | 208
data word val, addr: 9ab938e31357b99b | 110
data word val, addr: 7519f98573cb78a5 | 210
data word val, addr: 89f003e4414cd306 | 118
data word val, addr: 5fc97d5b980296eb | 218
data word val, addr: 3a8ce6314c6834b1 | 120
data word val, addr: aa4f26df857d1e69 | 220
data word val, addr: 60e9eff7190e9522 | 128
data word val, addr: c9d003a2cb9272d4 | 228
data word val, addr: 1c3fd50432ba4754 | 130
data word val, addr: 4ef7f5a05ad7604b | 230
data word val, addr: 644e52878f9bea61 | 138
data word val, addr: 683197f231f534fa | 238
data word val, addr: 3f3068a979dfd7e | 100
data word val, addr: ab2aec1a659069ad | 200
data word val, addr: 5c00dc1654385585 | 108
data word val, addr: fd7bcd724e631911 | 208
data word val, addr: 2533eb0819592235 | 110
data word val, addr: d0efc0dba6273488 | 210
data word val, addr: ad5c8de17d146695 | 118
data word val, addr: aee6793541382f5c | 218
data word val, addr: 3d66d7e15353fcc3 | 120
data word val, addr: 4fd6f8cbc9fa5c7e | 220
data word val, addr: aa66070b524fcb55 | 128
data word val, addr: 5cd26ea4b7b3c184 | 228
data word val, addr: 3e040c601548455c | 130
data word val, addr: 28ddbdccd31f0743 | 230
data word val, addr: d14a33feae2d2564 | 138
data word val, addr: ef475c891d02a836 | 238
data word val, addr: fe54ac58175d20ca | 100
data word val, addr: 8a598b1d98320e6e | 200
data word val, addr: b95984536aa1b68f | 108
data word val, addr: ba52750dd654943d | 208
data word val, addr: 49dd78512f146d85 | 110
data word val, addr: 9dbac82670acd1b5 | 210
data word val, addr: 6c5a6df67a64cda5 | 118
data word val, addr: e205d3ede76107df | 218
data word val, addr: 1d2cd4039f42283 | 120
data word val, addr: f220be000f74c1ef | 220
data word val, addr: b0e84a1855b56bde | 128
data word val, addr: d12af097c2b92c99 | 228
data word val, addr: 9e4d948556c0842a | 130
data word val, addr: 30b22aefd136a4c3 | 230
data word val, addr: dc12736687f64359 | 138
data word val, addr: 11f236fb07530725 | 238
data word val, addr: 8d8e54708be3c3a8 | 100
data word val, addr: b8a137258b84017 | 200
data word val, addr: 8028ab9f235f71ed | 108
data word val, addr: a4c5cb273aab3651 | 208
data word val, addr: 29f9a2271def29a2 | 110
data word val, addr: 9393772e15b5873b | 210
data word val, addr: 235c71e3e40fb87e | 118
data word val, addr: 519fd3e0045555a2 | 218
data word val, addr: 5ab8e871149147f | 120
data word val, addr: a6f50b1d0c3ddf4e | 220
data word val, addr: 49c7ebda3c4255b7 | 128
data word val, addr: 9262039af1c4af9a | 228
data word val, addr: fa2fbb1f83c0ea5a | 130
data word val, addr: a188ea9c239818d | 230
data word val, addr: 82cbdc0d7ee3d2ee | 138
data word val, addr: 7688a7c47895ef65 | 238
low word, high word, address 7b9fd87acb8df27c | f50e67de0bba97cf @300 @308
low word, high word, address da87c12ece598f19 | 2e58f27c62581769 @310 @318
low word, high word, address e1ce6ca4753646b2 | b8f2f402beab11e @320 @328
low word, high word, address f9788620fb7d40c2 | a0145f61df95d4c5 @330 @338
low word, high word, address d39a91613de2fb9 | b46e522f9cc80a3b @340 @348
low word, high word, address f9dff5f714f58caa | 6f6cc65a4d6807b4 @350 @358
low word, high word, address 30ddd96c851f4fa5 | b84791e545b66d06 @360 @368
low word, high word, address d149d437ede0a29e | 1a05115ba72014e7 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
data word val, addr: 5adb2fc62989aeb | 100
data word val, addr: 72df1f29546c5c28 | 200
data word val, addr: 74b8a131597c5e1f | 108
data word val, addr: f8319eadbd57fb44 | 208
data word val, addr: 912d9c40e31ec91e | 110
data word val, addr: c4af84abebf28c92 | 210
data word val, addr: f32942dce849a41e | 118
data word val, addr: 29d0878469c6743d | 218
data word val, addr: 1cc1caad1fe4258 | 120
data word val, addr: d6cdb34a478fe190 | 220
data word val, addr: ea06d6d8cacb598d | 128
data word val, addr: f622e102e1b5326d | 228
data word val, addr: 1f529c124a76c050 | 130
data word val, addr: 6144da812ab5609b | 230
data word val, addr: 7208e5c77364e724 | 138
data word val, addr: 83d579c1d794d109 | 238
data word val, addr: d863bfe7d8dab713 | 100
data word val, addr: 2c528525b015c294 | 200
data word val, addr: b4a3a26154958d1f | 108
data word val, addr: c2990b37e93c4ca9 | 208
data word val, addr: ac9c9f6e5f9b471b | 110
data word val, addr: 4f501a66e6d2ae5b | 210
data word val, addr: 7bb952afe6cb0697 | 118
data word val, addr: 3f1f0dfa3a7913ef | 218
data word val, addr: b0098c362b51e294 | 120
data word val, addr: 2918129ab99f0ce7 | 220
data word val, addr: ba251ae5f4c2deeb | 128
data word val, addr: 717c39209291a185 | 228
data word val, addr: da8929d99821c322 | 130
data word val, addr: 2390d5461012cc08 | 230
data word val, addr: 21fb5ad61f9f0105 | 138
data word val, addr: aa3a141c2b52db27 | 238
data word val, addr: b4e3a2ea9f173308 | 100
data word val, addr: 96bcfe34b1164295 | 200
data word val, addr: b83e54932a9d0edd | 108
data word val, addr: 182ffcd88cca9ec8 | 208
data word val, addr: e9f86ade0ebd5e6b | 110
data word val, addr: 7282611f6adb09dd | 210
data word val, addr: a0389c6983e22c56 | 118
data word val, addr: 581272c21e17e2dd | 218
data word val, addr: cb92ac324e1c253c | 120
data word val, addr: 4394dd344b8a9001 | 220
data word val, addr: 73e6c92d8d7c9a28 | 128
data word val, addr: 9002fb997fd90060 | 228
data word val, addr: 854c8861e263069a | 130
data word val, addr: afa810d7a20afb33 | 230
data word val, addr: ebefc1c350b16e3a | 138
data word val, addr: 87a2833f4f7e9ec9 | 238
data word val, addr: ad443d7a4322ec00 | 100
data word val, addr: e542b4a817ea230a | 200
data word val, addr: 258ddebf0edb48ea | 108
data word val, addr: d22205b17ab6acae | 208
data word val, addr: 6f2f0098c05da489 | 110
data word val, addr: d8ed4a38bbb555b7 | 210
data word val, addr: 5a6288c9b3d1438f | 118
data word val, addr: 60bccfabe70cbb96 | 218
data word val, addr: 915810a6dc09bafd | 120
data word val, addr: 3349c3bdf5ec06f0 | 220
data word val, addr: 6333cf8b31d9c179 | 128
data word val, addr: ab22c525d4d332a6 | 228
data word val, addr: ef6e690dfd00bbb6 | 130
data word val, addr: 67839605d1e88c34 | 230
data word val, addr: f93ccbdd00233a7b | 138
data word val, addr: a49e8d193b15bf7f | 238
data word val, addr: bafe79e03576ed8a | 100
data word val, addr: 9c900f557e23e246 | 200
data word val, addr: 5730f93a129ac4a5 | 108
data word val, addr: 6cf2852c4f0bcb01 | 208
data word val, addr: eac6fb5dde9024a2 | 110
data word val, addr: dcceeb1d85c7249c | 210
data word val, addr: 2af39822461dd9a4 | 118
